stdg_Cd,bjd_Nm,vldpha_Fachs1_Area,vldpha_Fachs2_Area,vldpha_Fachs3_Area,vldpha_Fachs4_Area,vldpha_Fachs5_Area,vldpha_Fachs6_Area,vldpha_Fruit1_Area,vldpha_Fruit2_Area,vldpha_Fruit3_Area,vldpha_Fruit4_Area,vldpha_Fruit5_Area,vldpha_Fruit6_Area,vldpha_Pfld1_Area,vldpha_Pfld2_Area,vldpha_Pfld3_Area,vldpha_Pfld4_Area,vldpha_Pfld5_Area,vldpha_Pfld6_Area,vldpha_Rfld1_Area,vldpha_Rfld2_Area,vldpha_Rfld3_Area,vldpha_Rfld4_Area,vldpha_Rfld5_Area,vldpha_Rfld6_Area
4146110200,경기도 용인시처인구 역북동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,11,14,8,2,1,0,1
4146110300,경기도 용인시처인구 삼가동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,11,9,10,5,1,1,0
4146110500,경기도 용인시처인구 유방동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,0,3,4,19,29,5,0,0
4423042000,충청남도 논산시 채운면,6,12,22,26,23,180,-,-,-,-,-,-,4,3,6,7,5,39,827,530,174,81,66,95
4423042023,충청남도 논산시 채운면 우기리,1,1,2,4,5,46,-,-,-,-,-,-,0,0,0,0,0,3,231,82,54,8,35,1
4423042025,충청남도 논산시 채운면 화정리,0,0,1,0,0,8,-,-,-,-,-,-,-,-,-,-,-,-,21,8,0,0,0,0
4423042028,충청남도 논산시 채운면 야화리,0,0,2,3,0,8,-,-,-,-,-,-,0,0,0,3,0,1,74,77,48,26,16,27
4471025023,충청남도 금산군 금산읍 하옥리,-,-,-,-,-,-,-,-,-,-,-,-,4,7,10,6,6,25,5,8,5,3,0,2
4471025026,충청남도 금산군 금산읍 상옥리,0,0,0,0,0,1,-,-,-,-,-,-,1,3,5,6,4,23,0,2,3,1,2,1
4471025028,충청남도 금산군 금산읍 양지리,0,0,0,0,3,1,-,-,-,-,-,-,9,17,18,10,9,34,12,18,10,4,3,2
4471031021,충청남도 금산군 금성면 양전리,0,1,2,3,3,24,0,1,1,3,1,6,11,25,24,18,19,82,15,36,15,8,5,10
4471031023,충청남도 금산군 금성면 화림리,0,0,0,1,1,2,-,-,-,-,-,-,13,30,22,19,15,72,10,17,17,6,5,4
4471031026,충청남도 금산군 금성면 파초리,0,0,0,0,0,2,-,-,-,-,-,-,12,25,23,15,10,45,20,23,10,2,1,4
4471031028,충청남도 금산군 금성면 의총리,0,0,0,0,0,1,0,0,0,0,0,4,5,9,7,7,6,24,7,9,6,3,1,2
4157035027,경기도 김포시 월곶면 보구곶리,-,-,-,-,-,-,0,0,0,0,0,2,1,2,2,1,1,10,16,49,15,3,1,5
4157036021,경기도 김포시 하성면 마곡리,0,0,1,0,0,0,-,-,-,-,-,-,1,2,2,2,3,21,27,31,4,1,1,0
4157036023,경기도 김포시 하성면 후평리,3,2,2,1,3,15,0,0,0,0,0,6,6,7,4,4,3,20,120,78,17,2,1,3
4157036026,경기도 김포시 하성면 가금리,0,0,0,0,0,2,0,1,0,0,0,10,5,1,1,1,1,16,12,17,2,1,0,6
4157036027,경기도 김포시 하성면 양택리,0,0,0,1,1,4,3,0,0,1,1,32,0,3,1,1,1,10,18,13,2,1,0,4
4157036030,경기도 김포시 하성면 봉성리,1,1,1,0,0,3,-,-,-,-,-,-,3,2,2,1,1,6,15,29,9,3,3,9
4159025321,경기도 화성시 봉담읍 상리,0,0,0,1,0,1,0,0,0,0,0,3,33,0,24,24,36,82,2,4,2,2,0,1
4711311400,경상북도 포항시북구 득량동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4711311700,경상북도 포항시북구 용흥동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,-,-,-,-,-,-
4711325022,경상북도 포항시북구 흥해읍 북송리,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,3,22,16,6,2,1,1
4711325025,경상북도 포항시북구 흥해읍 약성리,0,0,0,0,0,6,-,-,-,-,-,-,0,0,0,0,0,3,2,1,1,1,0,0
4711325027,경상북도 포항시북구 흥해읍 남성리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,58,2,0,0,1,0
4711325032,경상북도 포항시북구 흥해읍 곡강리,0,0,0,0,0,1,0,0,0,0,0,4,0,0,24,1,64,291,9,60,7,0,0,3
4711325034,경상북도 포항시북구 흥해읍 우목리,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,0,1,10,-,-,-,-,-,-
4159041000,경기도 화성시 정남면,0,0,0,0,0,2,3,1,0,1,0,19,6,4,2,2,1,39,150,383,146,47,15,16
4159041023,경기도 화성시 정남면 보통리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,5,1,8,8,8,3,4
1114010400,서울특별시 중구 을지로1가,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,1,-,-,-,-,-,-
1114011100,서울특별시 중구 소공동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1114013200,서울특별시 중구 충무로4가,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4817041024,경상남도 진주시 금산면 속사리,0,0,0,0,0,11,1,1,0,0,1,8,0,0,1,1,2,3,2,4,1,0,0,0
4817041025,경상남도 진주시 금산면 송백리,0,1,1,0,0,59,0,0,1,0,0,2,1,2,1,0,1,7,3,4,1,0,0,0
4817042000,경상남도 진주시 집현면,1,3,5,3,7,265,91,48,39,43,27,132,3,8,7,9,9,77,13,50,45,31,40,81
4817042021,경상남도 진주시 집현면 지내리,0,0,0,1,1,49,0,0,0,0,0,1,0,0,0,0,1,4,2,5,4,2,4,13
4817042023,경상남도 진주시 집현면 사촌리,0,0,0,0,0,2,39,12,8,10,5,46,0,2,1,1,1,7,1,9,7,6,5,10
4817042024,경상남도 진주시 집현면 대암리,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,9,0,1,2,4,2,2
4817041022,경상남도 진주시 금산면 용아리,0,0,0,0,0,5,12,2,0,1,3,16,0,0,2,1,2,4,2,5,2,1,1,4
4817039026,경상남도 진주시 지수면 청담리,0,0,0,0,0,4,-,-,-,-,-,-,0,8,1,1,0,60,9,10,6,6,9,21
4817039027,경상남도 진주시 지수면 승산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,23,0,3,4,1,1,3
4817040000,경상남도 진주시 대곡면,4,5,17,4,4,450,227,124,76,62,38,236,28,13,19,19,19,142,129,297,154,60,42,128
4817040022,경상남도 진주시 대곡면 광석리,1,0,0,0,0,9,19,15,6,5,9,48,0,1,2,1,2,10,15,22,13,5,3,6
4817040023,경상남도 진주시 대곡면 유곡리,0,0,0,0,0,45,20,25,19,22,6,33,4,0,1,1,1,6,9,10,11,4,1,8
4476045031,충청남도 부여군 초촌면 초평리,0,0,1,1,1,1,-,-,-,-,-,-,0,1,0,2,1,1,10,15,11,3,0,0
4477025023,충청남도 서천군 장항읍 성주리,-,-,-,-,-,-,1,0,0,0,0,0,0,0,1,0,1,10,3,16,11,7,2,2
4477025025,충청남도 서천군 장항읍 장암리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,14,38,44,18,7,0
4477025028,충청남도 서천군 장항읍 옥남리,1,1,0,0,0,1,-,-,-,-,-,-,1,4,4,5,1,41,34,49,9,2,2,5
4477025322,충청남도 서천군 서천읍 사곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,18,20,11,0,0,0
4477025324,충청남도 서천군 서천읍 화성리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,8,48,32,3,0,0,3
4477025328,충청남도 서천군 서천읍 삼산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,4,471,1044,357,47,13,8
4477025331,충청남도 서천군 서천읍 구암리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,6,90,74,1,1,1,1
4477031022,충청남도 서천군 마서면 봉남리,0,0,0,0,0,1,-,-,-,-,-,-,0,1,1,2,2,23,25,41,37,2,1,1
4477031024,충청남도 서천군 마서면 한성리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,2,26,69,73,22,2,0,1
4415011200,충청남도 공주시 주미동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,10,1,2,3,4,3,9
4415011600,충청남도 공주시 소학동,-,-,-,-,-,-,16,20,0,10,0,2,1,0,1,1,1,7,3,14,26,15,11,8
4415011900,충청남도 공주시 월송동,-,-,-,-,-,-,14,0,0,0,0,0,2,2,1,2,2,13,9,11,6,3,1,0
4415012300,충청남도 공주시 월미동,-,-,-,-,-,-,23,2,0,0,0,0,1,0,0,1,1,28,86,14,7,1,0,0
4415025021,충청남도 공주시 유구읍 백교리,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,1,0,27,5,7,4,5,1,2
4415025024,충청남도 공주시 유구읍 유구리,-,-,-,-,-,-,14,1,0,0,0,0,0,0,1,0,0,35,7,8,8,3,3,2
4415025027,충청남도 공주시 유구읍 신달리,-,-,-,-,-,-,62,2,0,0,0,5,0,0,0,1,1,18,6,12,6,0,1,2
4415025030,충청남도 공주시 유구읍 구계리,-,-,-,-,-,-,3,1,0,0,0,0,2,0,0,0,0,20,1,3,6,6,3,3
4415025036,충청남도 공주시 유구읍 탑곡리,-,-,-,-,-,-,36,7,2,0,4,1,0,1,0,0,1,13,0,1,4,2,2,9
4415031000,충청남도 공주시 이인면,2,4,6,7,4,224,433,116,50,27,14,103,29,16,14,41,21,229,295,847,239,72,39,51
4415031023,충청남도 공주시 이인면 오룡리,-,-,-,-,-,-,6,0,0,0,0,0,1,0,1,0,1,12,16,64,19,5,1,1
4415031026,충청남도 공주시 이인면 목동리,0,0,1,1,0,30,-,-,-,-,-,-,0,2,1,2,1,14,34,101,14,4,3,9
4122025326,경기도 평택시 안중읍 용성리,0,0,0,0,0,4,-,-,-,-,-,-,2,5,5,4,3,16,9,3,0,0,0,0
4122025329,경기도 평택시 안중읍 송담리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,3,45,13,1,1,0,0
4122031023,경기도 평택시 진위면 은산리,0,1,0,0,0,8,-,-,-,-,-,-,1,0,1,0,2,15,15,18,10,4,1,1
4122031026,경기도 평택시 진위면 청호리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,-,-,-,-,-,-
4717031029,경상북도 안동시 와룡면 이하리,0,0,1,0,0,0,0,0,1,0,1,13,1,0,0,0,2,14,10,3,1,1,0,2
4717031033,경상북도 안동시 와룡면 서현리,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,6,6,1,0,0,0,0
4717031036,경상북도 안동시 와룡면 도곡리,-,-,-,-,-,-,1,0,0,0,1,0,0,1,0,0,0,2,-,-,-,-,-,-
4717032000,경상북도 안동시 북후면,0,0,0,0,0,3,7,5,5,11,10,177,12,10,18,19,28,260,175,44,15,6,2,5
4717032023,경상북도 안동시 북후면 도촌리,0,0,0,0,0,2,1,0,2,0,0,25,6,3,5,6,7,74,28,10,3,1,1,1
4717032025,경상북도 안동시 북후면 도진리,-,-,-,-,-,-,0,0,0,0,0,2,0,1,2,2,1,23,21,8,2,1,0,0
4717032026,경상북도 안동시 북후면 물한리,-,-,-,-,-,-,0,0,0,0,0,2,0,2,2,2,3,39,27,2,1,0,1,1
4783032036,경상북도 고령군 운수면 운산리,0,0,0,0,2,46,0,0,0,0,1,1,-,-,-,-,-,-,41,90,57,44,143,92
4783033035,경상북도 고령군 성산면 어곡리,3,3,6,4,4,24,-,-,-,-,-,-,1,1,1,1,2,3,5,14,17,9,3,4
4783033038,경상북도 고령군 성산면 오곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,27,7,3,1,0
4783033040,경상북도 고령군 성산면 무계리,1,0,1,2,2,34,-,-,-,-,-,-,0,2,2,2,3,22,2,9,14,24,12,20
4783033042,경상북도 고령군 성산면 대흥리,0,4,2,1,3,8,-,-,-,-,-,-,0,0,1,0,0,6,6,17,19,8,6,7
4783033045,경상북도 고령군 성산면 고탄리,0,1,0,1,1,2,-,-,-,-,-,-,0,1,0,0,2,1,13,19,14,6,1,1
4783033048,경상북도 고령군 성산면 사부리,0,0,1,1,1,11,-,-,-,-,-,-,-,-,-,-,-,-,4,11,6,4,9,6
4783034032,경상북도 고령군 다산면 호촌리,10,5,6,5,5,187,-,-,-,-,-,-,4,10,13,11,11,79,12,21,51,23,23,59
4783034038,경상북도 고령군 다산면 나정리,5,6,9,6,8,22,-,-,-,-,-,-,0,0,0,0,1,18,43,49,21,6,5,7
4783035000,경상북도 고령군 개진면,13,30,37,33,28,268,-,-,-,-,-,-,13,45,27,38,29,361,258,520,205,178,171,391
4783035034,경상북도 고령군 개진면 신안리,0,0,1,0,0,26,-,-,-,-,-,-,1,2,1,1,0,8,42,64,15,8,11,8
4790040030,경상북도 예천군 지보면 수월리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,12,25,6,3,1,1,0
4790040032,경상북도 예천군 지보면 만화리,0,0,0,0,0,1,0,0,2,0,2,1,0,0,1,0,0,9,14,6,1,0,0,0
4790040035,경상북도 예천군 지보면 마산리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,1,3,8,3,1,0,0
4790041023,경상북도 예천군 풍양면 흔효리,-,-,-,-,-,-,-,-,-,-,-,-,4,9,0,0,0,8,40,10,0,0,0,15
4790041025,경상북도 예천군 풍양면 청운리,-,-,-,-,-,-,0,2,2,1,4,3,3,3,0,0,0,5,29,9,1,1,0,1
4790041028,경상북도 예천군 풍양면 오지리,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,0,0,1,30,19,2,5,2,0
4790041037,경상북도 예천군 풍양면 괴당리,0,0,1,0,0,1,0,0,0,0,0,3,4,0,2,0,0,5,172,35,6,2,1,20
4790041040,경상북도 예천군 풍양면 낙상리,0,0,0,0,0,1,-,-,-,-,-,-,9,2,1,1,0,8,74,39,8,2,1,9
4792025023,경상북도 봉화군 봉화읍 유곡리,0,0,0,0,0,2,6,2,1,2,2,39,19,5,6,4,3,52,28,43,22,10,3,6
4792025027,경상북도 봉화군 봉화읍 적덕리,1,0,0,0,0,1,0,0,0,1,0,1,15,11,14,5,6,89,115,126,51,13,5,11
4792025030,경상북도 봉화군 봉화읍 문단리,-,-,-,-,-,-,0,1,1,0,0,10,5,1,2,1,1,27,59,38,12,6,0,1
4792031026,경상북도 봉화군 물야면 두문리,0,1,0,0,0,1,3,0,2,0,1,34,5,4,3,4,7,54,50,74,27,14,3,5
4889042022,경상남도 합천군 쌍백면 육리,0,0,1,0,0,0,0,0,1,0,0,0,1,3,10,4,1,5,0,1,6,4,2,6
4889042025,경상남도 합천군 쌍백면 안계리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,1,0,3,0,1,3,3,4,4
4889042028,경상남도 합천군 쌍백면 장전리,-,-,-,-,-,-,8,0,0,0,0,14,0,2,4,2,0,0,0,1,2,4,0,3
4889042032,경상남도 합천군 쌍백면 삼리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,2,4,1,7,0,1,4,4,2,0
4889043021,경상남도 합천군 삼가면 동리,-,-,-,-,-,-,-,-,-,-,-,-,21,10,2,3,0,0,39,16,8,5,2,1
4889043023,경상남도 합천군 삼가면 외토리,0,0,0,0,0,9,-,-,-,-,-,-,1,5,4,2,0,2,0,7,9,5,3,4
4889043026,경상남도 합천군 삼가면 양전리,0,0,1,0,0,2,-,-,-,-,-,-,2,8,2,2,1,4,8,5,2,3,3,3
4889043030,경상남도 합천군 삼가면 하판리,-,-,-,-,-,-,-,-,-,-,-,-,1,9,16,7,0,0,1,1,4,0,1,0
4889043033,경상남도 합천군 삼가면 학리,0,0,0,0,0,1,-,-,-,-,-,-,5,12,11,6,0,1,0,3,10,1,2,2
4889044025,경상남도 합천군 가회면 중촌리,-,-,-,-,-,-,1,0,0,0,0,5,3,1,0,1,1,10,1,5,4,2,3,8
4889044027,경상남도 합천군 가회면 함방리,0,0,0,0,0,2,-,-,-,-,-,-,5,0,0,0,1,14,4,14,14,10,1,2
4889044029,경상남도 합천군 가회면 외사리,-,-,-,-,-,-,14,0,0,0,0,1,5,6,1,2,2,4,1,1,3,2,3,7
4677044024,전라남도 고흥군 영남면 우천리,-,-,-,-,-,-,1,0,0,1,0,0,0,0,0,2,1,9,20,51,3,1,0,2
4677045023,전라남도 고흥군 동일면 덕흥리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,2,6,0,3,2,0,0,1
4678025022,전라남도 보성군 보성읍 우산리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,0,2,56,5,9,10,3,2,0
4678025025,전라남도 보성군 보성읍 쾌상리,0,0,0,0,0,1,58,4,7,6,5,5,13,21,24,14,10,146,53,103,111,79,31,27
4678025028,전라남도 보성군 보성읍 원봉리,-,-,-,-,-,-,-,-,-,-,-,-,3,7,6,10,11,106,1,9,8,3,2,1
4678025300,전라남도 보성군 벌교읍,3,8,8,8,7,163,727,175,115,69,32,282,134,70,121,116,112,1487,492,399,285,255,146,162
4678025323,전라남도 보성군 벌교읍 지동리,0,0,0,1,0,24,10,5,1,0,0,13,4,8,12,2,5,67,25,13,26,27,19,24
4678025325,전라남도 보성군 벌교읍 낙성리,0,0,0,0,1,15,0,1,0,0,0,4,0,0,0,3,2,60,3,6,9,6,6,8
4678025327,전라남도 보성군 벌교읍 징광리,0,0,0,0,0,1,271,54,41,13,6,28,7,15,3,5,6,68,15,16,13,6,3,3
4678025331,전라남도 보성군 벌교읍 마동리,0,0,0,1,0,10,141,28,26,15,3,65,22,6,12,13,8,137,16,11,1,4,2,1
4678025334,전라남도 보성군 벌교읍 장암리,0,0,0,0,0,3,-,-,-,-,-,-,20,4,5,5,13,82,78,39,18,3,1,3
4678025339,전라남도 보성군 벌교읍 장양리,-,-,-,-,-,-,0,0,0,0,0,2,5,4,1,12,11,56,126,93,27,14,10,7
4678031000,전라남도 보성군 노동면,0,0,0,1,0,1,-,-,-,-,-,-,57,45,29,72,53,496,189,178,160,109,55,57
4886038021,경상남도 산청군 신안면 하정리,0,1,0,0,1,22,25,15,7,13,0,21,0,0,1,1,4,2,1,1,5,6,4,3
4886038023,경상남도 산청군 신안면 청현리,1,1,3,1,3,85,-,-,-,-,-,-,1,0,7,3,3,3,0,0,8,6,2,2
4886038026,경상남도 산청군 신안면 소이리,0,1,5,4,3,73,-,-,-,-,-,-,0,7,2,1,1,15,0,1,25,13,10,32
4886038029,경상남도 산청군 신안면 안봉리,-,-,-,-,-,-,11,6,7,0,2,8,7,0,2,6,2,6,5,2,13,10,2,7
4886038032,경상남도 산청군 신안면 중촌리,0,1,0,0,0,5,13,26,19,16,16,134,0,0,37,4,2,2,4,4,19,46,19,31
4886039021,경상남도 산청군 생비량면 도전리,0,1,2,3,3,26,0,0,0,1,0,9,22,0,0,1,1,30,5,3,14,14,2,7
4886040021,경상남도 산청군 신등면 단계리,0,0,1,1,2,58,1,0,0,0,0,0,0,0,0,0,1,4,1,2,12,16,4,1
4886040024,경상남도 산청군 신등면 간공리,-,-,-,-,-,-,21,6,5,5,0,6,0,0,0,2,1,2,1,6,7,4,4,0
4886040026,경상남도 산청군 신등면 평지리,-,-,-,-,-,-,4,2,0,2,0,0,0,0,0,2,1,3,2,6,13,7,3,2
4886040029,경상남도 산청군 신등면 장천리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,1,1,1,0,0,0,1
4887025021,경상남도 함양군 함양읍 운림리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4887025025,경상남도 함양군 함양읍 신천리,0,1,0,0,0,3,0,0,2,0,2,2,0,5,7,4,4,20,-,-,-,-,-,-
4717040027,경상북도 안동시 임동면 대곡리,-,-,-,-,-,-,5,2,7,5,8,62,10,9,8,7,6,59,6,3,1,0,0,1
4717040029,경상북도 안동시 임동면 마리,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,1,2,11,1,2,1,1,0,0
4717040032,경상북도 안동시 임동면 망천리,-,-,-,-,-,-,0,0,0,0,0,6,0,2,1,1,1,11,9,4,2,0,0,0
4717041022,경상북도 안동시 예안면 부포리,-,-,-,-,-,-,-,-,-,-,-,-,4,0,0,0,0,3,1,0,0,0,0,0
4717041025,경상북도 안동시 예안면 인계리,-,-,-,-,-,-,0,1,0,1,2,9,0,0,0,0,1,10,1,0,1,0,1,0
4717041031,경상북도 안동시 예안면 도목리,-,-,-,-,-,-,1,0,2,0,0,8,0,1,0,0,0,1,-,-,-,-,-,-
4717041035,경상북도 안동시 예안면 구룡리,-,-,-,-,-,-,0,0,0,0,0,2,0,0,1,0,0,7,0,1,0,0,1,1
4717042021,경상북도 안동시 도산면 토계리,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,12,0,3,1,1,0,0
4717042024,경상북도 안동시 도산면 원천리,0,0,1,1,0,2,-,-,-,-,-,-,1,2,2,2,3,12,3,1,0,0,0,0
4717042026,경상북도 안동시 도산면 가송리,-,-,-,-,-,-,0,2,1,0,1,4,36,5,0,4,1,45,0,0,1,1,0,0
4717042032,경상북도 안동시 도산면 서부리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4717043021,경상북도 안동시 녹전면 신평리,-,-,-,-,-,-,8,15,4,4,5,36,3,1,0,2,2,9,12,6,0,0,0,1
4793035029,경상북도 울진군 기성면 정명리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,1,1,42,24,35,6,1,1,2
4793035031,경상북도 울진군 기성면 구산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,19,1,1,0,0,0,0
4793036021,경상북도 울진군 온정면 소태리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,0,1,2,9,11,9,3,1,0,1
4793036023,경상북도 울진군 온정면 조금리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,1,2,5,10,8,1,1,0,0
4793036026,경상북도 울진군 온정면 금천리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,24,30,16,2,0,1
4793037021,경상북도 울진군 죽변면 죽변리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,0,0,1,0,0,0
4793038000,경상북도 울진군 후포면,-,-,-,-,-,-,-,-,-,-,-,-,6,2,5,2,2,6,5,11,11,5,2,1
4793038022,경상북도 울진군 후포면 삼율리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,1,3,9,6,4,1,1
4794025026,경상북도 울릉군 울릉읍 사동리,-,-,-,-,-,-,-,-,-,-,-,-,25,7,14,15,14,230,-,-,-,-,-,-
4159041026,경기도 화성시 정남면 백리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,1,2,2,1,0,0
4159041032,경기도 화성시 정남면 덕절리,-,-,-,-,-,-,1,0,0,0,0,2,0,0,0,0,0,1,1,2,0,1,0,0
4159041035,경기도 화성시 정남면 수면리,-,-,-,-,-,-,0,0,0,1,0,0,0,1,0,0,0,1,12,18,0,0,0,0
4159041038,경기도 화성시 정남면 고지리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,9,7,10,4,0,0
4161010500,경기도 광주시 탄벌동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1,5,2,7,3,4,0,1
4421033024,충청남도 서산시 팔봉면 흑석리,-,-,-,-,-,-,-,-,-,-,-,-,7,1,0,1,0,51,86,58,10,0,0,4
4421033027,충청남도 서산시 팔봉면 덕송리,-,-,-,-,-,-,0,0,0,0,0,2,0,2,2,4,2,83,51,40,31,0,0,0
4421034000,충청남도 서산시 지곡면,-,-,-,-,-,-,-,-,-,-,-,-,22,39,63,45,45,576,836,286,116,12,3,3
4421034027,충청남도 서산시 지곡면 대요리,-,-,-,-,-,-,-,-,-,-,-,-,5,10,15,8,5,41,120,35,18,1,0,0
4421036000,충청남도 서산시 성연면,0,0,0,0,0,4,0,0,0,0,0,3,17,32,31,11,9,454,189,241,163,69,27,34
4421036022,충청남도 서산시 성연면 고남리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,1,2,61,6,28,25,10,2,7
4421036025,충청남도 서산시 성연면 평리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,1,0,0,31,9,17,16,7,5,4
4421036027,충청남도 서산시 성연면 명천리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,69,13,40,33,17,8,4
4421037000,충청남도 서산시 음암면,0,0,0,1,0,43,0,0,1,0,0,26,11,52,46,40,29,1019,519,467,163,42,13,27
4884039028,경상남도 남해군 창선면 지족리,-,-,-,-,-,-,-,-,-,-,-,-,4,4,6,7,7,24,0,1,1,1,0,2
4884039031,경상남도 남해군 창선면 상죽리,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,1,2
4146300000,경기도 용인시기흥구,0,0,2,0,0,1,1,0,0,0,0,2,19,15,18,20,17,94,70,92,77,26,12,5
4146310100,경기도 용인시기흥구 신갈동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,4,12,4,4,3,0
4146310400,경기도 용인시기흥구 하갈동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,1,5,6,9,2,1,0
4146311100,경기도 용인시기흥구 영덕동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,2,2,2,1,0,0,0
4146310200,경기도 용인시기흥구 구갈동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,6,6,2,0,0
4146310300,경기도 용인시기흥구 상갈동,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,2,2,11,7,0,0,0
4146310500,경기도 용인시기흥구 보라동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,1,4,3,7,7,4,1,0
4777037046,경상북도 영덕군 병곡면 신평리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,23,24,28,7,5
4777037049,경상북도 영덕군 병곡면 덕천리,0,0,0,1,1,4,0,1,0,0,0,2,1,1,1,1,1,6,16,50,44,28,18,10
4777038035,경상북도 영덕군 창수면 가산리,-,-,-,-,-,-,4,3,1,5,6,40,1,1,2,3,2,10,10,3,5,2,1,2
4777038039,경상북도 영덕군 창수면 창수리,-,-,-,-,-,-,0,1,0,2,0,5,1,3,3,4,4,78,0,0,0,0,0,2
4777038044,경상북도 영덕군 창수면 인천리,-,-,-,-,-,-,0,0,0,0,0,1,1,2,1,3,3,18,0,2,1,0,0,1
4782025022,경상북도 청도군 화양읍 서상리,-,-,-,-,-,-,0,0,0,1,1,11,0,1,0,0,0,6,1,2,3,2,1,3
4782025025,경상북도 청도군 화양읍 동천리,-,-,-,-,-,-,0,1,1,1,0,27,0,0,0,1,1,20,0,1,0,1,0,1
4782025028,경상북도 청도군 화양읍 송북리,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,8,2,4,2,1,2,5
4782025033,경상북도 청도군 화양읍 삼신리,-,-,-,-,-,-,1,0,2,0,0,2,0,2,8,5,1,1,1,3,4,2,0,0
4782025035,경상북도 청도군 화양읍 송금리,-,-,-,-,-,-,0,0,0,0,0,8,0,1,1,3,2,3,-,-,-,-,-,-
4782025300,경상북도 청도군 청도읍,4,4,8,4,7,57,6,5,5,6,8,106,17,7,12,13,8,189,10,18,15,15,9,25
4150025324,경기도 이천시 부발읍 고백리,2,0,0,0,0,27,-,-,-,-,-,-,13,3,10,5,3,38,36,43,16,3,3,3
