stdg_Cd,bjd_Nm,posifertmg_Fachs1_Area,posifertmg_Fachs2_Area,posifertmg_Fachs3_Area,posifertmg_Fachs4_Area,posifertmg_Fachs5_Area,posifertmg_Fachs6_Area,posifertmg_Fruit1_Area,posifertmg_Fruit2_Area,posifertmg_Fruit3_Area,posifertmg_Fruit4_Area,posifertmg_Fruit5_Area,posifertmg_Fruit6_Area,posifertmg_Pfld1_Area,posifertmg_Pfld2_Area,posifertmg_Pfld3_Area,posifertmg_Pfld4_Area,posifertmg_Pfld5_Area,posifertmg_Pfld6_Area,posifertmg_Rfld1_Area,posifertmg_Rfld2_Area,posifertmg_Rfld3_Area,posifertmg_Rfld4_Area,posifertmg_Rfld5_Area,posifertmg_Rfld6_Area
4817041021,경상남도 진주시 금산면 가방리,1,3,16,16,17,123,0,0,2,0,0,1,0,3,4,5,4,14,1,9,25,13,13,7
4376036031,충청북도 괴산군 청천면 도원리,-,-,-,-,-,-,0,1,0,1,0,2,15,32,21,5,1,1,2,8,10,1,7,0
4376036033,충청북도 괴산군 청천면 금평리,-,-,-,-,-,-,0,6,6,3,2,9,6,18,29,14,17,4,0,5,5,3,2,3
4376036035,충청북도 괴산군 청천면 삼락리,-,-,-,-,-,-,-,-,-,-,-,-,3,10,5,5,0,0,4,11,4,1,0,1
4182025032,경기도 가평군 가평읍 산유리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,0,0,7,10,2,0,0,0
4182031000,경기도 가평군 설악면,0,1,1,2,3,16,2,3,4,3,5,6,15,24,25,20,12,17,321,480,111,34,10,20
4182031023,경기도 가평군 설악면 회곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,0,1,12,8,1,0,0,0
4182031027,경기도 가평군 설악면 위곡리,-,-,-,-,-,-,0,0,0,0,1,1,0,2,3,3,2,3,19,51,22,11,3,3
4182031032,경기도 가평군 설악면 가일리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,0,0,0,27,19,8,3,0,1
4182031035,경기도 가평군 설악면 이천리,-,-,-,-,-,-,1,1,0,0,0,0,0,1,1,1,1,0,8,7,1,1,0,0
4182033021,경기도 가평군 상면 연하리,0,0,0,2,0,1,0,1,1,1,1,1,4,7,4,4,3,5,22,38,7,2,0,0
4182033023,경기도 가평군 상면 행현리,0,0,0,0,1,2,42,7,5,2,2,1,4,5,2,2,2,4,18,18,2,1,1,0
4182033027,경기도 가평군 상면 상동리,-,-,-,-,-,-,1,0,1,1,0,1,2,3,1,1,0,1,7,4,0,0,0,0
2917011600,광주광역시 북구 삼각동,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,0,0,0,-,-,-,-,-,-
2917012000,광주광역시 북구 금곡동,0,0,0,0,0,3,0,0,0,1,0,2,0,5,3,2,1,3,2,15,11,3,2,0
2917012200,광주광역시 북구 청풍동,-,-,-,-,-,-,-,-,-,-,-,-,0,3,3,4,2,6,2,4,2,1,0,0
4479031021,충청남도 청양군 운곡면 위라리,-,-,-,-,-,-,8,8,0,3,2,4,16,14,13,18,9,16,3,18,32,21,12,3
4479031027,충청남도 청양군 운곡면 미량리,-,-,-,-,-,-,0,0,0,0,0,2,2,6,13,4,9,13,0,15,35,37,40,30
4479032000,충청남도 청양군 대치면,0,1,2,2,2,16,257,583,9,406,12,25,199,60,61,48,77,118,95,251,104,60,52,50
4479032022,충청남도 청양군 대치면 탄정리,-,-,-,-,-,-,11,0,0,400,0,0,8,7,5,4,29,10,4,16,13,2,2,0
4479032025,충청남도 청양군 대치면 장곡리,-,-,-,-,-,-,14,3,0,0,0,0,4,2,4,3,2,5,4,5,4,2,2,0
4479032027,충청남도 청양군 대치면 작천리,-,-,-,-,-,-,14,4,0,0,0,0,0,1,6,2,2,2,3,11,9,10,7,2
4479032030,충청남도 청양군 대치면 오룡리,-,-,-,-,-,-,-,-,-,-,-,-,9,6,1,2,2,5,7,9,2,0,0,0
4479032035,충청남도 청양군 대치면 농소리,0,0,0,0,1,5,1,9,0,0,0,0,14,10,6,7,3,8,2,15,23,7,6,5
4479033021,충청남도 청양군 정산면 서정리,-,-,-,-,-,-,24,0,0,0,0,0,3,5,15,6,1,1,10,11,5,0,0,0
4617043021,전라남도 나주시 봉황면 죽석리,0,1,1,0,0,16,2,9,12,29,19,33,0,1,1,6,3,4,7,13,43,45,13,3
4617043024,전라남도 나주시 봉황면 송현리,0,0,1,0,0,1,0,4,5,1,6,19,0,1,0,5,2,1,5,4,15,11,4,2
4617043027,전라남도 나주시 봉황면 옥산리,0,0,0,0,0,1,0,1,3,8,1,7,0,0,0,0,1,0,3,29,27,6,4,1
4136025327,경기도 남양주시 진접읍 진벌리,-,-,-,-,-,-,-,-,-,-,-,-,11,8,2,1,0,0,1,12,8,1,0,0
4136025600,경기도 남양주시 화도읍,0,0,1,2,2,4,5,11,4,3,2,1,81,76,43,28,14,28,27,88,22,6,4,1
4136025626,경기도 남양주시 화도읍 답내리,-,-,-,-,-,-,-,-,-,-,-,-,8,10,6,1,1,1,9,28,7,1,1,0
4136025629,경기도 남양주시 화도읍 녹촌리,0,0,1,2,0,4,-,-,-,-,-,-,4,4,2,3,1,1,-,-,-,-,-,-
4136025923,경기도 남양주시 진건읍 진관리,0,2,7,12,21,51,18,3,4,1,0,3,0,4,14,19,17,44,0,2,4,0,0,0
4136025926,경기도 남양주시 진건읍 송능리,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0
4136026222,경기도 남양주시 오남읍 팔현리,0,0,0,0,0,1,0,0,0,0,1,0,3,1,3,0,1,1,-,-,-,-,-,-
4136031022,경기도 남양주시 별내면 용암리,0,0,0,1,2,5,1,3,11,3,4,2,1,2,4,1,0,0,2,5,1,0,1,0
4136034022,경기도 남양주시 수동면 지둔리,0,1,2,2,3,2,0,1,2,0,0,0,5,2,2,1,0,4,5,7,0,0,0,0
4136034025,경기도 남양주시 수동면 외방리,1,1,1,1,0,1,-,-,-,-,-,-,2,1,1,1,1,0,12,8,2,1,0,0
4136036024,경기도 남양주시 조안면 송촌리,1,5,16,20,16,81,0,0,3,3,1,0,12,14,25,20,12,39,6,13,3,1,0,0
3017012800,대전광역시 서구 만년동,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1,0,0,0,-,-,-,-,-,-
3020010300,대전광역시 유성구 대정동,0,1,0,0,0,1,0,1,2,0,0,1,4,5,1,5,0,0,34,96,21,8,15,5
3020011000,대전광역시 유성구 방동,0,0,1,2,1,7,-,-,-,-,-,-,4,3,2,1,1,1,17,19,58,16,14,3
3020011700,대전광역시 유성구 장대동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,25,19,2,0,0,0
3020012400,대전광역시 유성구 구성동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3020012700,대전광역시 유성구 도룡동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3020013200,대전광역시 유성구 하기동,-,-,-,-,-,-,0,0,2,1,0,0,0,1,1,0,0,0,2,1,2,2,1,1
3020014000,대전광역시 유성구 문지동,0,0,0,0,1,2,0,2,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3020014400,대전광역시 유성구 용산동,-,-,-,-,-,-,0,1,2,2,1,0,1,2,1,1,0,0,1,2,0,1,0,0
3020015300,대전광역시 유성구 구룡동,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,1,1,0,3,20,3,7,1,3
3023010400,대전광역시 대덕구 연축동,-,-,-,-,-,-,1,1,1,2,2,3,5,6,8,1,1,0,0,2,1,2,4,4
3023010800,대전광역시 대덕구 법동,-,-,-,-,-,-,-,-,-,-,-,-,11,29,6,1,0,1,-,-,-,-,-,-
3171031029,울산광역시 울주군 서생면 화정리,0,0,1,1,0,4,0,6,0,0,1,2,26,18,19,19,1,9,2,9,4,10,21,5
4420039034,충청남도 아산시 선장면 궁평리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,0,1,4,5,3,7
4420040021,충청남도 아산시 도고면 신언리,-,-,-,-,-,-,1,0,0,1,0,0,0,2,4,3,2,5,1,7,13,31,30,37
4420040028,충청남도 아산시 도고면 화천리,0,0,0,3,0,22,0,0,1,3,3,1,0,5,11,13,6,10,0,6,13,9,3,3
4420040031,충청남도 아산시 도고면 덕암리,0,0,0,0,2,3,0,0,0,0,0,1,1,4,10,9,9,12,0,46,80,45,23,19
4420040034,충청남도 아산시 도고면 와산리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,4,3,2,1,16,12,4,1,1
4420041000,충청남도 아산시 신창면,0,0,0,0,3,9,1,12,17,23,44,36,6,49,75,65,55,94,9,178,301,371,179,92
4420041022,충청남도 아산시 신창면 읍내리,-,-,-,-,-,-,0,1,1,0,1,0,1,5,6,3,3,2,1,13,16,10,3,1
4420041026,충청남도 아산시 신창면 수장리,0,0,0,0,0,6,0,1,1,4,2,1,1,2,7,6,6,8,0,4,35,25,3,0
4420041029,충청남도 아산시 신창면 궁화리,-,-,-,-,-,-,0,1,8,11,28,22,0,5,10,8,8,12,0,8,19,46,25,12
4420041032,충청남도 아산시 신창면 가내리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,4,3,4,5,22,7,56,19,12
4421010600,충청남도 서산시 수석동,0,0,0,0,0,8,-,-,-,-,-,-,8,33,51,36,37,56,0,6,35,35,13,4
4421025022,충청남도 서산시 대산읍 대로리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,8,5,14,0,11,25,22,13,84
4476025023,충청남도 부여군 부여읍 염창리,0,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,12,5,5,4,2,3
4476025026,충청남도 부여군 부여읍 용정리,0,1,1,2,0,5,3,7,4,7,0,0,1,1,1,0,0,0,5,4,6,4,2,2
4476025029,충청남도 부여군 부여읍 구아리,0,0,2,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1
4476025031,충청남도 부여군 부여읍 쌍북리,1,0,1,1,0,2,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,2,2,0
4476025033,충청남도 부여군 부여읍 가탑리,0,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,4,2,3,4,3,4
4873031024,경상남도 함안군 함안면 대산리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,2,3,2,1,3,9,23,3,6
4873032021,경상남도 함안군 군북면 덕대리,0,0,0,0,0,4,-,-,-,-,-,-,4,3,1,0,1,0,0,1,2,3,0,1
4873032023,경상남도 함안군 군북면 소포리,0,0,0,1,2,2,-,-,-,-,-,-,2,8,10,12,10,2,0,9,4,3,8,6
4873032026,경상남도 함안군 군북면 오곡리,0,0,1,1,1,1,-,-,-,-,-,-,1,5,4,3,1,1,0,0,1,1,0,0
4873032032,경상남도 함안군 군북면 월촌리,1,1,1,3,4,54,-,-,-,-,-,-,2,16,28,35,30,12,0,1,2,2,3,4
4873032035,경상남도 함안군 군북면 영운리,0,0,0,1,1,3,2,0,1,0,0,0,0,7,9,4,1,0,3,4,14,17,2,38
4873032037,경상남도 함안군 군북면 원북리,0,0,1,1,1,2,-,-,-,-,-,-,0,2,4,5,2,0,0,0,2,1,1,0
4873033022,경상남도 함안군 법수면 우거리,-,-,-,-,-,-,-,-,-,-,-,-,6,20,10,11,6,11,0,0,1,3,2,0
4873033025,경상남도 함안군 법수면 주물리,0,0,0,0,1,4,-,-,-,-,-,-,6,6,9,8,9,21,0,0,3,9,5,14
4873033028,경상남도 함안군 법수면 사정리,0,1,0,0,3,5,-,-,-,-,-,-,1,6,5,9,3,1,0,0,4,5,1,3
4873034021,경상남도 함안군 대산면 부목리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,0,0,0,2,4,1
4873034024,경상남도 함안군 대산면 옥렬리,-,-,-,-,-,-,0,0,0,0,1,0,-,-,-,-,-,-,0,0,0,0,10,0
4420033022,충청남도 아산시 탕정면 명암리,-,-,-,-,-,-,0,1,4,2,2,0,1,2,3,2,3,1,0,4,4,2,0,0
4420033024,충청남도 아산시 탕정면 호산리,-,-,-,-,-,-,0,0,1,2,3,0,2,6,3,3,1,1,2,11,7,2,0,0
4420035000,충청남도 아산시 음봉면,0,1,2,1,4,38,32,88,125,132,97,146,28,140,275,161,133,109,83,516,576,246,76,38
4420035023,충청남도 아산시 음봉면 신수리,-,-,-,-,-,-,0,0,0,0,0,3,0,6,10,7,6,6,5,12,3,3,0,0
4420035031,충청남도 아산시 음봉면 쌍룡리,-,-,-,-,-,-,2,9,12,7,2,8,1,9,15,4,7,3,3,21,6,0,0,0
4420035034,충청남도 아산시 음봉면 덕지리,-,-,-,-,-,-,0,1,0,1,4,1,1,1,9,6,4,1,3,32,20,8,5,3
4420036000,충청남도 아산시 둔포면,0,0,1,0,0,4,31,168,303,317,227,210,13,63,118,132,89,165,13,133,256,296,224,308
4420036023,충청남도 아산시 둔포면 시포리,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,1,1,0,2,3,14,15,41
4777032000,경상북도 영덕군 남정면,0,3,5,8,8,10,0,0,1,2,3,5,3,7,9,11,13,41,1,48,85,63,40,54
4777032036,경상북도 영덕군 남정면 장사리,0,2,2,0,0,0,-,-,-,-,-,-,0,0,1,1,0,1,0,13,21,6,5,4
4817038025,경상남도 진주시 사봉면 봉곡리,0,0,1,0,0,2,0,0,0,0,0,2,3,9,25,27,13,15,1,11,10,4,3,2
4817038026,경상남도 진주시 사봉면 부계리,-,-,-,-,-,-,9,5,3,6,3,8,0,4,15,25,6,16,0,5,6,4,0,2
4817033000,경상남도 진주시 금곡면,5,6,6,8,13,110,8,37,29,29,18,34,2,6,9,13,15,18,27,119,107,38,19,21
4817025027,경상남도 진주시 문산읍 옥산리,2,1,1,6,3,28,20,36,44,36,33,109,1,5,4,4,1,1,1,4,6,17,12,14
4817025029,경상남도 진주시 문산읍 갈곡리,0,0,0,1,0,1,14,19,22,9,11,19,2,5,5,4,2,1,3,3,6,3,1,1
4817035025,경상남도 진주시 진성면 천곡리,0,0,0,1,2,4,1,0,0,0,0,1,0,8,28,3,14,2,2,8,18,14,6,22
4817035028,경상남도 진주시 진성면 구천리,0,1,0,0,4,7,9,15,16,3,8,34,0,11,19,5,1,7,51,40,74,42,27,22
4817035029,경상남도 진주시 진성면 동산리,0,0,0,1,2,7,0,0,1,1,0,0,0,0,1,1,2,2,4,11,12,13,2,3
4817036021,경상남도 진주시 일반성면 창촌리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,3,5,5,2,1,2,2,1,0
4817036023,경상남도 진주시 일반성면 개암리,-,-,-,-,-,-,0,0,0,0,0,2,0,0,2,0,0,0,1,2,11,12,8,3
4476039000,충청남도 부여군 충화면,5,13,13,7,3,6,736,95,66,55,18,8,24,24,19,9,5,11,116,120,94,28,17,16
4476039023,충청남도 부여군 충화면 오덕리,2,9,0,2,1,0,89,6,10,2,5,2,1,1,1,0,1,2,7,2,4,5,1,1
4476039025,충청남도 부여군 충화면 지석리,-,-,-,-,-,-,91,1,6,22,2,0,1,2,2,1,0,2,19,10,10,1,2,3
4476039029,충청남도 부여군 충화면 청남리,-,-,-,-,-,-,75,17,5,3,6,0,1,0,1,1,1,1,16,3,2,1,1,1
4476040022,충청남도 부여군 양화면 내성리,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,7,7,3,2,3
4476040026,충청남도 부여군 양화면 족교리,4,8,5,4,1,1,-,-,-,-,-,-,0,0,0,1,0,0,17,4,13,12,5,5
4476040030,충청남도 부여군 양화면 벽용리,0,1,1,0,0,10,17,14,3,0,0,5,1,1,1,1,1,1,19,11,27,9,4,4
4476040032,충청남도 부여군 양화면 시음리,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,1,0,1,100,3,20,161,151,200
4476041021,충청남도 부여군 임천면 군사리,6,4,4,2,1,1,4,0,0,0,0,0,1,1,1,0,0,1,8,6,5,7,4,2
4476041024,충청남도 부여군 임천면 칠산리,2,3,2,5,2,13,-,-,-,-,-,-,1,2,11,3,1,2,35,18,24,29,42,11
4476041027,충청남도 부여군 임천면 만사리,0,2,3,1,3,4,3,1,13,1,13,0,1,2,2,1,0,0,22,19,25,25,10,4
4476042000,충청남도 부여군 장암면,14,45,63,68,75,221,269,68,19,26,43,87,19,37,15,44,40,10,259,55,92,91,34,24
4885034025,경상남도 하동군 횡천면 월평리,1,0,0,0,0,1,9,6,1,0,0,0,21,5,4,2,2,1,8,13,3,2,1,0
4885034026,경상남도 하동군 횡천면 남산리,3,4,3,4,3,6,24,10,3,11,1,3,16,9,26,21,11,7,11,9,2,0,0,4
4885035021,경상남도 하동군 고전면 범아리,-,-,-,-,-,-,6,2,1,1,0,1,4,1,7,5,2,2,9,6,2,0,0,0
4885035022,경상남도 하동군 고전면 성천리,0,0,0,0,0,1,4,4,1,1,2,0,10,8,13,6,7,5,15,20,4,1,0,0
4885038027,경상남도 하동군 양보면 지례리,0,0,0,0,0,1,91,46,26,24,15,14,27,34,11,11,4,13,5,19,23,19,5,7
4885039000,경상남도 하동군 북천면,0,3,4,9,15,19,34,11,23,15,0,9,55,41,48,9,11,17,29,83,38,12,2,3
4885039022,경상남도 하동군 북천면 사평리,0,0,0,0,0,1,-,-,-,-,-,-,1,3,12,0,1,1,5,13,7,1,0,1
4885039023,경상남도 하동군 북천면 직전리,-,-,-,-,-,-,0,0,0,0,0,1,5,7,4,1,0,1,6,10,2,2,0,1
4885039025,경상남도 하동군 북천면 서황리,0,3,2,5,6,7,1,0,0,0,0,0,2,6,10,1,5,2,1,7,4,1,0,0
4885039026,경상남도 하동군 북천면 화정리,-,-,-,-,-,-,7,0,0,8,0,0,45,7,14,4,4,12,2,11,15,7,0,0
4885040021,경상남도 하동군 청암면 평촌리,0,1,1,1,2,3,51,35,0,7,1,2,3,3,1,0,0,0,18,22,4,3,1,0
4161033021,경기도 광주시 도척면 노곡리,2,1,0,0,1,3,-,-,-,-,-,-,1,2,3,3,2,4,28,67,9,2,0,0
4161033027,경기도 광주시 도척면 궁평리,1,2,1,0,0,4,-,-,-,-,-,-,0,1,0,0,0,1,25,57,13,6,1,4
4161034022,경기도 광주시 퇴촌면 관음리,2,2,0,0,0,7,-,-,-,-,-,-,7,13,10,5,4,3,30,22,1,0,0,0
4161034024,경기도 광주시 퇴촌면 영동리,0,2,0,0,0,0,0,2,1,1,0,0,1,8,10,7,1,2,7,18,2,1,0,0
4161034028,경기도 광주시 퇴촌면 무수리,0,2,0,0,0,0,-,-,-,-,-,-,4,2,1,0,0,0,4,17,1,0,0,0
4377034030,충청북도 음성군 대소면 내산리,0,0,1,1,2,9,0,1,0,1,2,2,1,14,14,4,3,1,8,42,20,9,4,14
4377035000,충청북도 음성군 삼성면,0,4,4,19,6,64,5,20,51,45,30,145,149,144,103,44,21,38,28,166,147,80,20,17
4377035022,충청북도 음성군 삼성면 양덕리,0,0,0,2,1,4,2,4,3,1,2,0,7,13,6,2,1,1,1,15,6,1,0,0
4377035027,충청북도 음성군 삼성면 천평리,0,0,0,1,0,6,0,1,10,10,7,11,31,10,13,3,2,1,7,13,17,9,0,1
4377035029,충청북도 음성군 삼성면 대정리,0,0,1,4,2,15,-,-,-,-,-,-,20,13,13,3,1,1,0,6,14,5,1,1
4377036021,충청북도 음성군 생극면 신양리,0,0,0,0,1,2,-,-,-,-,-,-,1,4,9,12,5,12,8,17,6,1,4,0
4615010400,전라남도 순천시 옥천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4615010800,전라남도 순천시 석현동,-,-,-,-,-,-,-,-,-,-,-,-,9,8,1,6,0,5,0,1,0,0,0,0
4615011100,전라남도 순천시 조곡동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4615011700,전라남도 순천시 인제동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4615012400,전라남도 순천시 대룡동,-,-,-,-,-,-,-,-,-,-,-,-,14,17,5,6,1,9,1,3,3,1,1,1
4615012700,전라남도 순천시 덕월동,0,0,0,0,0,1,-,-,-,-,-,-,6,13,9,9,3,1,1,5,7,6,6,5
4615013000,전라남도 순천시 안풍동,0,0,1,2,2,20,3,0,0,0,0,0,14,15,19,10,6,9,2,1,1,3,1,137
4615025023,전라남도 순천시 승주읍 유흥리,-,-,-,-,-,-,49,13,0,0,0,0,195,39,22,9,3,11,18,9,2,0,0,0
4615025026,전라남도 순천시 승주읍 구강리,0,0,0,0,0,6,46,9,0,0,1,0,25,20,15,15,14,13,7,26,5,4,2,1
4180032000,경기도 연천군 청산면,0,0,3,4,1,0,0,0,3,0,0,0,7,24,34,16,10,7,0,90,122,3,1,0
4180032023,경기도 연천군 청산면 장탄리,0,0,0,4,1,0,-,-,-,-,-,-,3,9,12,3,4,3,0,25,54,0,1,0
4180033022,경기도 연천군 백학면 백령리,-,-,-,-,-,-,0,0,2,0,0,0,0,0,6,0,0,0,0,3,2,0,0,0
4180033024,경기도 연천군 백학면 전동리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,5,1,1,1,0,2,3,1,0,0
4180033027,경기도 연천군 백학면 구미리,-,-,-,-,-,-,0,0,0,0,2,0,0,0,1,1,0,0,0,0,4,4,2,0
4180033029,경기도 연천군 백학면 갈현리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3023011300,대전광역시 대덕구 문평동,-,-,-,-,-,-,-,-,-,-,-,-,6,29,3,1,0,0,-,-,-,-,-,-
3023011700,대전광역시 대덕구 평촌동,-,-,-,-,-,-,-,-,-,-,-,-,3,5,9,7,1,0,0,1,3,2,0,0
3023012100,대전광역시 대덕구 갈전동,-,-,-,-,-,-,-,-,-,-,-,-,8,22,2,0,0,0,1,1,1,0,0,0
3023012500,대전광역시 대덕구 미호동,-,-,-,-,-,-,1,1,0,0,2,1,2,14,8,9,0,0,0,7,9,4,1,0
4380036029,충청북도 단양군 단성면 고평리,-,-,-,-,-,-,-,-,-,-,-,-,6,4,3,2,3,1,0,0,0,0,1,3
4373031030,충청북도 옥천군 동이면 우산리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,6,4,10,1,1,1,1,0,0
4373032022,충청북도 옥천군 안남면 종미리,0,0,0,0,0,1,0,0,0,1,1,0,0,4,8,4,6,14,1,7,23,32,21,22
4373032026,충청북도 옥천군 안남면 화학리,-,-,-,-,-,-,0,2,3,2,1,22,1,2,7,6,7,31,0,5,6,10,2,1
4373033021,충청북도 옥천군 안내면 현리,0,0,0,0,0,1,0,0,1,6,1,4,2,9,12,8,7,19,2,15,17,8,4,3
4373033022,충청북도 옥천군 안내면 정방리,-,-,-,-,-,-,0,0,0,0,0,2,1,4,5,3,4,9,1,5,7,10,8,9
4373033023,충청북도 옥천군 안내면 도이리,-,-,-,-,-,-,0,0,1,1,0,3,1,2,2,3,3,10,1,13,29,9,2,3
4480025333,충청남도 홍성군 광천읍 월림리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,4,3,30,1,1,2,7,6,14
4480032021,충청남도 홍성군 금마면 월암리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,3,6,10,2,23,17,6,9
4480032023,충청남도 홍성군 금마면 인산리,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,2,1,4,9,34,23,7,1,2
4480032026,충청남도 홍성군 금마면 덕정리,-,-,-,-,-,-,0,0,0,1,0,0,0,0,1,2,1,5,1,1,5,18,30,7
3171037021,울산광역시 울주군 두서면 차리,-,-,-,-,-,-,2,0,0,1,0,1,15,7,16,12,1,24,6,4,7,6,8,0
3171037024,울산광역시 울주군 두서면 미호리,-,-,-,-,-,-,-,-,-,-,-,-,116,298,298,60,35,231,33,134,70,56,106,9
3171037026,울산광역시 울주군 두서면 내와리,-,-,-,-,-,-,-,-,-,-,-,-,2,12,5,0,4,6,6,5,3,2,1,1
3171034022,울산광역시 울주군 웅촌면 석천리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,2,37,5,1,0,0
3171034025,울산광역시 울주군 웅촌면 은현리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,114,124,40,9,1,4
3171034027,울산광역시 울주군 웅촌면 대대리,0,0,1,1,0,1,2,0,0,0,0,0,0,28,8,9,7,11,40,33,24,1,0,1
3171034028,울산광역시 울주군 웅촌면 통천리,-,-,-,-,-,-,0,0,1,0,0,0,1,0,0,0,1,1,-,-,-,-,-,-
3171036022,울산광역시 울주군 두동면 구미리,-,-,-,-,-,-,0,0,1,0,0,0,0,1,3,4,2,2,0,22,11,3,0,0
3171036024,울산광역시 울주군 두동면 삼정리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4113511500,경기도 성남시분당구 운중동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,0,0,0
4113511800,경기도 성남시분당구 하산운동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,3,1,0,0,0
4115010100,경기도 의정부시 의정부동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4115010400,경기도 의정부시 신곡동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4115010700,경기도 의정부시 낙양동,-,-,-,-,-,-,-,-,-,-,-,-,4,8,6,1,1,2,0,4,4,0,0,0
4115011100,경기도 의정부시 녹양동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,3,5,1,0,0,0
4374525040,충청북도 증평군 증평읍 남하리,-,-,-,-,-,-,1,0,0,0,0,0,17,24,14,7,6,6,15,61,27,8,3,2
4374531022,충청북도 증평군 도안면 노암리,-,-,-,-,-,-,-,-,-,-,-,-,31,21,10,3,2,2,23,52,28,9,3,1
4374531025,충청북도 증평군 도안면 광덕리,-,-,-,-,-,-,-,-,-,-,-,-,19,7,4,1,1,1,14,33,10,0,0,0
4375025027,충청북도 진천군 진천읍 행정리,-,-,-,-,-,-,-,-,-,-,-,-,5,7,6,4,2,3,23,69,26,9,0,1
4375025029,충청북도 진천군 진천읍 건송리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,0,0,0,1,0,0,0,0,0
4375025032,충청북도 진천군 진천읍 문봉리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,3,2,8,0,12,9,6,1,3
4375025034,충청북도 진천군 진천읍 금암리,0,0,0,0,0,4,-,-,-,-,-,-,2,6,3,4,1,4,2,7,12,1,1,1
4375025037,충청북도 진천군 진천읍 송두리,-,-,-,-,-,-,0,0,1,2,1,2,4,13,13,6,3,6,6,44,47,27,8,7
4375025039,충청북도 진천군 진천읍 상신리,0,1,3,1,2,1,-,-,-,-,-,-,1,2,1,0,0,0,3,30,27,20,7,27
4481040028,충청남도 예산군 오가면 양막리,-,-,-,-,-,-,0,0,0,0,1,13,1,2,3,1,2,4,1,2,9,15,11,11
4481040031,충청남도 예산군 오가면 신원리,0,0,1,3,3,18,0,0,1,1,0,0,0,2,8,13,8,12,0,5,5,3,2,3
4482525023,충청남도 태안군 태안읍 장산리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,10,11,17,62,0,8,35,47,29,19
4482525031,충청남도 태안군 태안읍 어은리,-,-,-,-,-,-,-,-,-,-,-,-,3,9,18,21,13,19,1,15,40,29,22,62
4482525300,충청남도 태안군 안면읍,0,3,2,4,7,42,-,-,-,-,-,-,53,233,537,414,324,417,39,188,292,351,212,1323
