stdg_Cd,bjd_Nm,acid_Fachs1_Area,acid_Fachs2_Area,acid_Fachs3_Area,acid_Fachs4_Area,acid_Fachs5_Area,acid_Fachs6_Area,acid_Fruit1_Area,acid_Fruit2_Area,acid_Fruit3_Area,acid_Fruit4_Area,acid_Fruit5_Area,acid_Fruit6_Area,acid_Pfld1_Area,acid_Pfld2_Area,acid_Pfld3_Area,acid_Pfld4_Area,acid_Pfld5_Area,acid_Pfld6_Area,acid_Rfld1_Area,acid_Rfld2_Area,acid_Rfld3_Area,acid_Rfld4_Area,acid_Rfld5_Area,acid_Rfld6_Area
4150025000,경기도 이천시 장호원읍,0,1,2,7,4,9,29,16,22,38,100,345,28,49,61,66,103,152,20,46,300,274,131,72
4150025021,경기도 이천시 장호원읍 장호원리,-,-,-,-,-,-,0,0,0,1,2,7,1,0,1,1,1,4,0,0,6,8,8,6
4150025023,경기도 이천시 장호원읍 진암리,0,0,0,0,0,1,4,3,3,5,18,124,4,4,6,6,3,18,0,0,8,6,4,2
4150025024,경기도 이천시 장호원읍 어석리,0,0,0,0,0,1,1,0,0,0,0,10,0,2,3,2,7,15,1,10,46,28,7,5
4150025026,경기도 이천시 장호원읍 송산리,-,-,-,-,-,-,3,0,0,3,2,14,2,6,4,5,14,20,0,5,36,16,7,2
4150025027,경기도 이천시 장호원읍 방추리,-,-,-,-,-,-,0,0,4,2,14,11,0,3,4,6,5,6,6,3,11,6,2,1
4150025029,경기도 이천시 장호원읍 이황리,0,0,0,0,0,2,2,3,1,7,12,27,2,7,4,6,9,20,0,4,25,22,9,8
4150025030,경기도 이천시 장호원읍 나래리,0,0,0,0,2,0,2,1,2,0,7,29,8,6,4,3,9,9,0,7,16,20,11,4
4150025032,경기도 이천시 장호원읍 풍계리,0,0,0,2,0,2,11,0,5,4,7,58,0,5,11,9,16,18,12,3,26,26,11,5
4150025033,경기도 이천시 장호원읍 노탑리,-,-,-,-,-,-,2,0,0,1,1,3,4,3,3,3,5,5,0,2,13,16,13,10
2717010100,대구광역시 서구 내당동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2723000000,대구광역시 북구,6,8,11,22,43,95,3,3,3,3,4,5,5,18,18,33,55,86,2,14,39,62,50,29
2714014400,대구광역시 동구 덕곡동,0,0,0,0,1,4,2,2,3,2,2,3,4,3,3,3,3,1,0,0,2,0,1,0
2714012600,대구광역시 동구 괴전동,-,-,-,-,-,-,1,1,0,0,1,0,1,2,2,5,4,1,0,1,2,3,3,2
2714012700,대구광역시 동구 금강동,1,1,1,2,5,17,6,9,9,5,5,8,3,15,9,32,22,12,0,3,11,15,14,7
4790035039,경상북도 예천군 보문면 옥천리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,3,7,0,1,0,0,0,1,1
4790035041,경상북도 예천군 보문면 우래리,0,0,0,0,1,1,-,-,-,-,-,-,0,0,1,13,9,1,3,0,2,0,3,0
4790035043,경상북도 예천군 보문면 오신리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,7,15,2,3,0,0,2,0,1
3017012500,대전광역시 서구 용촌동,0,0,0,1,2,1,-,-,-,-,-,-,0,1,0,1,1,1,0,1,28,30,24,1
3017012600,대전광역시 서구 봉곡동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,0,0,16,19,11,1
3017012700,대전광역시 서구 괴곡동,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3,1,2,1,0,2,12,30,13,3
3020000000,대전광역시 유성구,0,5,9,15,40,93,2,20,29,33,36,39,2,13,16,52,55,64,98,251,499,742,520,53
3020010100,대전광역시 유성구 원내동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3020010200,대전광역시 유성구 교촌동,0,0,0,0,2,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,20,15,14,4
4157036028,경기도 김포시 하성면 원산리,-,-,-,-,-,-,0,0,2,23,3,3,1,3,4,4,6,7,0,1,4,7,4,1
4790041026,경상북도 예천군 풍양면 하풍리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,1,6,0,2,1,22,13
4790041027,경상북도 예천군 풍양면 삼강리,-,-,-,-,-,-,0,2,3,4,3,5,0,3,1,0,2,4,4,0,3,2,1,2
4790041036,경상북도 예천군 풍양면 풍신리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,9,1,8,0,37,28,34,16
4790041038,경상북도 예천군 풍양면 고산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,0,2,5,4,0,4,0,5,22
4790041039,경상북도 예천군 풍양면 공덕리,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,2,2,12,14,1,11,31,33,66
3023010100,대전광역시 대덕구 오정동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,-,-,-,-,-,-
4155032024,경기도 안성시 금광면 상중리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,1,1,1,0,1,2,1,1,1
4155032025,경기도 안성시 금광면 금광리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,1,0,0,4,2,3,0
4155032027,경기도 안성시 금광면 삼흥리,-,-,-,-,-,-,0,1,0,0,0,0,1,1,1,2,2,1,0,12,25,1,1,1
4155032028,경기도 안성시 금광면 사흥리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,3,3,9,4,22,31,8,17,2
4155032030,경기도 안성시 금광면 한운리,-,-,-,-,-,-,0,0,0,1,1,2,1,3,1,2,3,3,0,0,8,11,7,1
4155032031,경기도 안성시 금광면 오산리,-,-,-,-,-,-,0,0,0,0,1,8,1,1,1,1,4,4,0,2,5,8,4,2
4155032033,경기도 안성시 금광면 석하리,-,-,-,-,-,-,0,0,0,0,0,2,2,1,1,1,1,2,0,0,0,1,2,2
4155035023,경기도 안성시 대덕면 모산리,-,-,-,-,-,-,1,13,8,23,53,100,0,1,1,4,6,14,0,0,2,2,1,0
4155035024,경기도 안성시 대덕면 보동리,-,-,-,-,-,-,5,1,1,9,13,45,0,1,1,5,5,13,0,0,4,8,7,10
4155031023,경기도 안성시 보개면 북좌리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,1,2,4,8,0,2,29,18,3,2
4155031024,경기도 안성시 보개면 상삼리,0,0,1,6,5,4,3,0,0,4,85,142,0,0,0,5,5,9,2,7,51,44,52,29
4155031025,경기도 안성시 보개면 신장리,-,-,-,-,-,-,0,8,7,3,4,19,0,1,1,2,2,2,0,0,2,10,9,4
4793025030,경상북도 울진군 울진읍 호월리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,2,3,6,1,8,13,24,26,21
4793025300,경상북도 울진군 평해읍,-,-,-,-,-,-,-,-,-,-,-,-,4,6,7,7,9,17,2,23,52,97,111,59
4793037022,경상북도 울진군 죽변면 후정리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,3,11,1,2,5,12,21,22
4793037023,경상북도 울진군 죽변면 화성리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,3,2,9,0,7,16,21,19,20
4793037024,경상북도 울진군 죽변면 봉평리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,3,6,7,7,8
4793038021,경상북도 울진군 후포면 후포리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,1,1,1,1,0,0,0,0,1,0
4793038023,경상북도 울진군 후포면 금음리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,11,1,0,0,0,1,1,1
4678035028,전라남도 보성군 복내면 용전리,-,-,-,-,-,-,0,1,0,0,0,0,6,21,17,7,6,1,0,0,2,2,2,2
4678035029,전라남도 보성군 복내면 유정리,0,0,0,0,1,3,-,-,-,-,-,-,6,21,13,4,6,0,0,2,14,12,7,3
4678035031,전라남도 보성군 복내면 장천리,0,0,0,0,1,1,5,0,0,0,0,0,9,23,15,21,14,7,0,1,8,6,5,1
4678036000,전라남도 보성군 문덕면,0,0,0,0,0,1,0,8,1,3,1,0,102,73,99,40,33,42,0,4,35,100,89,24
4678039024,전라남도 보성군 회천면 봉강리,-,-,-,-,-,-,-,-,-,-,-,-,1,10,19,36,20,28,0,8,35,26,11,11
4678039026,전라남도 보성군 회천면 영천리,-,-,-,-,-,-,2,0,0,2,3,1,196,172,75,41,29,51,0,3,13,19,10,6
4678039027,전라남도 보성군 회천면 동율리,-,-,-,-,-,-,0,0,0,0,1,1,23,46,52,46,17,23,0,1,7,8,3,7
1150011100,서울특별시 강서구 과해동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,5,0,0,1,2,5,36
1150011300,서울특별시 강서구 오쇠동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,0,0,0,0,0,3
1153010100,서울특별시 구로구 신도림동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1153010200,서울특별시 구로구 구로동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,8,-,-,-,-,-,-
1156013100,서울특별시 영등포구 양화동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1168011400,서울특별시 강남구 일원동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,-,-,-,-,-,-
4729025334,경상북도 경산시 진량읍 아사리,-,-,-,-,-,-,1,1,1,1,1,2,2,1,0,1,0,2,0,0,0,0,1,2
4729025033,경상북도 경산시 하양읍 남하리,0,0,0,0,0,1,0,1,0,1,5,4,10,18,16,17,24,42,0,0,1,0,1,1
4729025035,경상북도 경산시 하양읍 환상리,-,-,-,-,-,-,0,1,0,0,4,6,26,23,17,11,9,15,0,0,0,1,1,1
4729025300,경상북도 경산시 진량읍,0,0,0,0,0,4,25,44,43,61,81,214,53,29,24,26,23,37,1,3,12,23,43,47
4729025321,경상북도 경산시 진량읍 신상리,-,-,-,-,-,-,0,0,2,2,3,1,-,-,-,-,-,-,-,-,-,-,-,-
4729025324,경상북도 경산시 진량읍 봉회리,-,-,-,-,-,-,2,4,5,4,6,10,1,2,2,1,1,2,0,0,6,7,8,7
4729025325,경상북도 경산시 진량읍 북리,-,-,-,-,-,-,2,3,3,4,4,6,4,2,2,1,1,3,0,1,2,2,2,1
4729025326,경상북도 경산시 진량읍 부기리,-,-,-,-,-,-,0,1,2,1,2,4,2,2,1,2,2,1,0,0,0,2,3,2
4729025328,경상북도 경산시 진량읍 상림리,-,-,-,-,-,-,0,0,0,1,4,2,3,0,1,0,1,1,0,1,0,0,4,2
4729025329,경상북도 경산시 진량읍 내리리,-,-,-,-,-,-,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4729025331,경상북도 경산시 진량읍 평사리(坪沙),-,-,-,-,-,-,9,8,7,7,7,11,1,1,1,2,2,2,0,1,1,3,9,10
4729025333,경상북도 경산시 진량읍 다문리,-,-,-,-,-,-,1,2,3,4,3,2,4,4,1,2,2,2,0,0,0,1,2,4
1171010400,서울특별시 송파구 송파동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1171010700,서울특별시 송파구 가락동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1171010800,서울특별시 송파구 문정동,0,1,3,4,5,2,-,-,-,-,-,-,0,0,4,5,7,4,-,-,-,-,-,-
1171011100,서울특별시 송파구 방이동,0,0,0,0,0,1,-,-,-,-,-,-,0,1,0,0,1,3,-,-,-,-,-,-
1171011200,서울특별시 송파구 오금동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
1171011300,서울특별시 송파구 거여동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1171011400,서울특별시 송파구 마천동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,0,0,0,-,-,-,-,-,-
1174000000,서울특별시 강동구,1,3,7,19,31,38,0,0,0,0,1,2,2,10,21,32,65,83,-,-,-,-,-,-
4723040029,경상북도 영천시 대창면 대재리,-,-,-,-,-,-,0,1,1,2,10,38,0,0,0,0,1,0,0,0,1,1,0,1
4723040031,경상북도 영천시 대창면 사리리,-,-,-,-,-,-,0,0,0,0,3,2,0,0,0,2,0,0,-,-,-,-,-,-
4723040032,경상북도 영천시 대창면 대창리,-,-,-,-,-,-,1,0,1,1,3,2,0,0,0,2,0,0,-,-,-,-,-,-
4721010900,경상북도 영주시 상줄동,0,0,6,0,0,3,0,0,3,0,3,5,0,0,14,2,7,28,0,0,2,5,9,4
4721011000,경상북도 영주시 조와동,0,0,0,0,0,1,0,0,0,3,2,4,10,28,6,27,23,12,0,0,1,3,2,0
4777037044,경상북도 영덕군 병곡면 각리리,0,0,1,2,0,0,3,5,9,6,7,9,0,4,6,4,3,6,0,2,11,19,18,16
4777037045,경상북도 영덕군 병곡면 사천리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,0,2,27,34,26,12,3
4777037047,경상북도 영덕군 병곡면 송천리,0,2,6,6,3,0,0,0,0,1,0,2,0,1,2,3,3,3,0,26,32,25,16,10
4785025021,경상북도 칠곡군 왜관읍 왜관리,0,2,3,5,8,11,0,0,0,3,9,15,0,0,0,0,1,1,1,4,11,8,4,5
4785025022,경상북도 칠곡군 왜관읍 석전리,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0
4785025023,경상북도 칠곡군 왜관읍 매원리,0,0,5,6,10,17,0,1,3,3,4,3,0,2,2,1,1,1,0,1,3,3,5,3
4785025025,경상북도 칠곡군 왜관읍 삼청리,4,6,9,14,35,61,3,1,2,2,3,5,1,3,3,5,4,8,1,5,14,12,12,6
4827036025,경상남도 밀양시 상남면 마산리,0,1,0,6,3,7,1,7,0,2,0,1,3,8,7,1,2,5,6,2,5,3,10,7
4874031024,경상남도 창녕군 고암면 대암리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,3,0,1,2,1,1
4874025322,경상남도 창녕군 남지읍 마산리,0,1,0,1,2,2,-,-,-,-,-,-,0,3,2,2,0,1,4,0,2,3,2,3
4874025324,경상남도 창녕군 남지읍 용산리,0,0,0,1,2,0,-,-,-,-,-,-,3,5,3,4,2,1,3,1,2,1,2,1
4874025325,경상남도 창녕군 남지읍 신전리,0,0,1,1,1,1,-,-,-,-,-,-,0,1,3,3,2,2,4,1,5,15,3,4
4874025327,경상남도 창녕군 남지읍 아지리,-,-,-,-,-,-,-,-,-,-,-,-,2,4,3,1,2,1,2,0,4,8,3,5
2626000000,부산광역시 동래구,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
2626010200,부산광역시 동래구 안락동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
2626010800,부산광역시 동래구 온천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2626010900,부산광역시 동래구 사직동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4713012200,경상북도 경주시 구황동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,1,1,0,0,1,0,0,0
4713012400,경상북도 경주시 황성동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4713012500,경상북도 경주시 용강동,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,1,0,0
4713025900,경상북도 경주시 외동읍,0,0,1,4,3,6,0,2,6,3,6,38,22,52,69,48,61,71,2,47,195,175,280,204
4713025922,경상북도 경주시 외동읍 모화리,0,0,1,2,1,1,0,0,0,0,0,2,0,5,2,3,4,4,0,3,3,2,5,1
4713025923,경상북도 경주시 외동읍 석계리,-,-,-,-,-,-,0,0,0,0,0,2,1,4,5,3,1,1,0,0,2,1,0,1
4713025925,경상북도 경주시 외동읍 냉천리,-,-,-,-,-,-,-,-,-,-,-,-,2,4,7,4,9,5,0,3,15,16,34,26
4713011600,경상북도 경주시 효현동,-,-,-,-,-,-,0,0,0,0,1,2,1,1,1,1,3,5,-,-,-,-,-,-
4711336026,경상북도 포항시북구 기북면 탑정리,-,-,-,-,-,-,0,1,2,2,7,7,0,1,2,3,5,4,0,7,14,9,21,1
4711336027,경상북도 포항시북구 기북면 성법리,-,-,-,-,-,-,0,1,1,2,2,5,0,1,9,2,1,5,0,0,1,1,1,0
4713000000,경상북도 경주시,4,44,86,179,338,557,12,51,1536,122,216,638,194,545,652,644,1090,1179,42,569,1645,977,1066,835
4794000000,경상북도 울릉군,-,-,-,-,-,-,-,-,-,-,-,-,354,130,137,175,221,199,-,-,-,-,-,-
3023012200,대전광역시 대덕구 부수동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,-,-,-,-,-,-
3023012300,대전광역시 대덕구 황호동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,-,-,-,-,-,-
3023012400,대전광역시 대덕구 삼정동,-,-,-,-,-,-,0,0,1,1,0,6,1,3,4,0,5,18,0,0,1,2,1,0
3023012600,대전광역시 대덕구 신탄진동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,0,0,0,0,2,0,0
3100000000,울산광역시,2,6,12,33,43,80,172,260,194,158,187,215,478,951,1492,1664,1724,1405,501,1430,2082,983,777,349
3111000000,울산광역시 중구,0,0,1,4,3,5,2,8,9,12,7,20,2,4,6,3,6,12,0,28,32,10,3,3
4827033026,경상남도 밀양시 산외면 엄광리,0,0,0,0,0,2,-,-,-,-,-,-,3,7,9,7,5,8,1,0,5,8,1,3
4827031036,경상남도 밀양시 부북면 용지리,-,-,-,-,-,-,0,0,0,0,1,0,2,3,3,1,3,1,2,3,8,3,3,0
4827032000,경상남도 밀양시 상동면,4,9,18,20,40,52,0,1,2,3,4,11,32,81,50,28,31,22,10,4,30,52,44,12
4827032021,경상남도 밀양시 상동면 금산리,0,2,4,2,6,11,-,-,-,-,-,-,1,5,5,4,5,4,2,1,2,5,8,2
4827032023,경상남도 밀양시 상동면 안인리,2,5,7,8,14,17,0,0,0,1,1,1,0,9,9,2,3,4,2,2,13,7,8,1
4155040024,경기도 안성시 죽산면 두현리,-,-,-,-,-,-,-,-,-,-,-,-,0,15,1,6,5,11,0,1,36,27,23,4
4155040026,경기도 안성시 죽산면 장계리,0,1,0,0,0,0,0,0,0,0,0,1,21,24,32,11,36,50,0,0,20,33,13,5
4155035026,경기도 안성시 대덕면 진현리,-,-,-,-,-,-,3,1,4,7,5,27,0,0,1,1,3,6,1,0,3,5,7,6
4155035027,경기도 안성시 대덕면 건지리,-,-,-,-,-,-,1,0,0,0,4,9,0,0,0,2,3,2,0,1,1,1,1,1
4155035028,경기도 안성시 대덕면 내리,0,0,2,3,4,9,0,0,0,17,10,33,0,0,2,2,3,5,0,2,24,13,5,2
4155035030,경기도 안성시 대덕면 죽리,-,-,-,-,-,-,0,0,0,1,0,2,0,1,1,1,0,0,0,0,48,32,14,8
4155035031,경기도 안성시 대덕면 신령리,-,-,-,-,-,-,1,5,6,6,13,31,0,0,1,1,4,11,0,1,57,46,9,3
4155035032,경기도 안성시 대덕면 무능리,-,-,-,-,-,-,0,0,0,3,1,2,2,2,0,0,1,6,0,1,2,4,2,0
4155035034,경기도 안성시 대덕면 삼한리,-,-,-,-,-,-,0,0,0,1,6,11,0,0,0,1,0,3,0,1,7,9,6,1
3020011300,대전광역시 유성구 덕명동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,1,1,1,4,10,12,6,3,0
3020011400,대전광역시 유성구 원신흥동,0,0,0,0,1,3,-,-,-,-,-,-,-,-,-,-,-,-,0,3,22,50,51,3
3020011600,대전광역시 유성구 복용동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,1,2,3,1
4415038027,충청남도 공주시 우성면 신웅리,-,-,-,-,-,-,20,0,10,0,0,0,1,1,1,1,1,0,0,1,6,4,4,2
4415038029,충청남도 공주시 우성면 한천리,0,0,0,0,0,1,5,57,66,12,23,4,1,4,1,1,1,1,0,0,2,2,2,2
4415038030,충청남도 공주시 우성면 동곡리,0,0,0,0,0,1,1,1,2,0,0,0,1,1,1,2,1,1,0,4,11,7,5,2
4415038032,충청남도 공주시 우성면 귀산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,2,3,0,2,14,16,13,21
4415037038,충청남도 공주시 정안면 대산리,-,-,-,-,-,-,101,350,149,29,1,0,13,42,8,10,3,3,0,2,33,61,25,5
4415037021,충청남도 공주시 정안면 광정리,-,-,-,-,-,-,29,82,12,0,0,5,0,0,0,1,0,1,0,0,2,5,3,1
4415037022,충청남도 공주시 정안면 상룡리,0,0,7,1,6,3,18,34,1,2,2,0,2,3,3,3,3,2,0,2,10,1,3,0
4415037023,충청남도 공주시 정안면 화봉리,-,-,-,-,-,-,14,109,22,4,4,0,0,5,2,2,2,4,0,4,8,8,2,1
4415037025,충청남도 공주시 정안면 북계리,1,5,11,4,8,8,8,53,18,0,0,1,1,14,2,2,1,2,0,1,19,13,3,0
4415037026,충청남도 공주시 정안면 석송리,0,1,1,1,7,3,6,7,0,0,1,0,0,0,0,1,1,2,0,2,9,6,5,1
4415037028,충청남도 공주시 정안면 쌍달리,0,0,0,1,1,1,32,76,42,7,0,5,1,4,4,2,3,2,0,0,5,7,4,0
4415037029,충청남도 공주시 정안면 고성리,-,-,-,-,-,-,13,88,1,0,5,16,12,26,12,6,7,10,0,0,9,4,1,0
4157035000,경기도 김포시 월곶면,0,1,1,2,6,6,1,1,1,3,4,12,3,13,18,43,46,62,4,53,213,160,134,43
4157035021,경기도 김포시 월곶면 군하리,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,12,3,5,0,2,12,10,5,2
4155040027,경기도 안성시 죽산면 용설리,0,0,0,0,0,1,0,0,1,0,0,0,11,3,14,18,27,38,0,2,33,53,42,40
4155040028,경기도 안성시 죽산면 칠장리,-,-,-,-,-,-,0,1,0,0,1,1,4,7,7,9,14,26,0,0,6,24,15,6
4155040029,경기도 안성시 죽산면 당목리,-,-,-,-,-,-,1,0,0,0,0,0,2,4,6,9,13,18,22,33,36,27,12,2
4155041000,경기도 안성시 삼죽면,0,1,0,0,2,0,6,0,4,8,18,43,15,26,28,47,82,160,15,124,163,261,96,36
4155041021,경기도 안성시 삼죽면 내장리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,2,3,8,13,0,1,13,29,9,3
4155041022,경기도 안성시 삼죽면 율곡리,-,-,-,-,-,-,0,0,1,2,2,11,5,7,7,6,11,20,15,53,51,138,49,13
4155041023,경기도 안성시 삼죽면 용월리,0,1,0,0,1,0,-,-,-,-,-,-,0,2,2,2,11,15,0,25,24,14,9,2
4155041025,경기도 안성시 삼죽면 배태리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,2,4,9,0,0,2,4,2,0
4155041026,경기도 안성시 삼죽면 내강리,-,-,-,-,-,-,0,0,0,0,0,1,1,2,1,5,7,12,0,0,3,3,3,1
4148025627,경기도 파주시 법원읍 갈곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,5,3,0,1,5,14,5,1
4148025629,경기도 파주시 법원읍 웅담리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,3,5,0,2,10,14,8,4
4148025630,경기도 파주시 법원읍 금곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,3,6,6,1,4,15,27,9,2
4148031021,경기도 파주시 월롱면 위전리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,3,3,6,9,5,53,39,24,1
4148031022,경기도 파주시 월롱면 도내리,-,-,-,-,-,-,-,-,-,-,-,-,7,7,3,1,2,1,1,2,69,29,14,2
4148031024,경기도 파주시 월롱면 능산리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,2,0,0,0,8,33,10,0
4148032000,경기도 파주시 탄현면,-,-,-,-,-,-,-,-,-,-,-,-,0,2,9,7,28,36,190,167,930,1297,745,168
4148025300,경기도 파주시 파주읍,-,-,-,-,-,-,-,-,-,-,-,-,5,18,18,22,31,20,3,57,119,143,118,36
4148025321,경기도 파주시 파주읍 봉서리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,4,4,0,2,20,24,30,13
4148025322,경기도 파주시 파주읍 향양리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,3,2,1,0,0,1,8,27,1
4148025324,경기도 파주시 파주읍 봉암리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,6,7,4,1,28,28,37,22,13
4148025325,경기도 파주시 파주읍 백석리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,5,11,5,1,13,24,17,6,1
4148025327,경기도 파주시 파주읍 연풍리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,3,3,1,0,3,13,14,3,3
2771031029,대구광역시 달성군 가창면 주리,-,-,-,-,-,-,-,-,-,-,-,-,10,15,2,3,2,2,0,0,1,0,1,0
2771031032,대구광역시 달성군 가창면 우록리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,3,2,1,0,0,2,1,1,1
2771025324,대구광역시 달성군 논공읍 위천리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,4,9,23,0,0,1,1,4,2
2771025326,대구광역시 달성군 논공읍 하리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,1,3,4,2,2,1
2771025621,대구광역시 달성군 다사읍 이천리,0,0,0,0,0,1,-,-,-,-,-,-,0,1,1,0,1,4,0,0,1,1,1,2
2771025622,대구광역시 달성군 다사읍 달천리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,2,0,0,1,2,1,1
2771025624,대구광역시 달성군 다사읍 방천리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4773032029,경상북도 의성군 점곡면 서변리,-,-,-,-,-,-,0,0,2,3,14,38,3,6,6,3,6,24,-,-,-,-,-,-
4773032030,경상북도 의성군 점곡면 황룡리,-,-,-,-,-,-,-,-,-,-,-,-,5,5,4,3,3,7,0,1,0,1,2,1
4773032031,경상북도 의성군 점곡면 구암리,-,-,-,-,-,-,0,0,0,1,2,5,14,7,3,1,6,2,0,0,0,5,4,3
4773032032,경상북도 의성군 점곡면 명고리,-,-,-,-,-,-,0,0,0,3,3,7,11,6,5,5,5,2,0,0,1,1,2,2
4773032033,경상북도 의성군 점곡면 동변리,-,-,-,-,-,-,1,6,16,13,32,103,11,7,5,5,9,205,0,0,0,1,1,2
4725035028,경상북도 상주시 공성면 평천리,-,-,-,-,-,-,0,0,1,0,5,3,1,6,1,1,3,4,0,0,0,1,2,1
4725035029,경상북도 상주시 공성면 무곡리,-,-,-,-,-,-,0,0,1,1,2,2,0,2,3,6,3,5,0,0,0,0,1,0
4725035031,경상북도 상주시 공성면 초오리,-,-,-,-,-,-,1,0,2,1,2,5,2,2,3,4,4,9,0,1,3,5,7,8
4725025032,경상북도 상주시 함창읍 신흥리,0,0,0,0,1,3,0,0,1,0,1,1,0,1,1,3,5,35,0,0,9,18,22,31
4822037024,경상남도 통영시 사량면 양지리,-,-,-,-,-,-,-,-,-,-,-,-,4,12,10,5,7,6,0,1,2,1,2,0
4679038032,전라남도 화순군 이서면 갈두리,-,-,-,-,-,-,0,0,3,3,0,0,0,1,3,1,0,0,1,0,0,1,0,0
4679042000,전라남도 화순군 동면,0,1,1,1,1,2,11,20,6,7,2,2,158,137,123,93,97,104,62,22,126,178,98,28
4679042021,전라남도 화순군 동면 백용리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,2,1,1,16,2,1,5,7,4,2
